[2025-05-27 15:17:27,976] INFO in utils: Loading model...
[2025-05-27 20:29:34,530] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,542] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,562] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,576] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,615] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,651] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,653] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:29:34,705] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:34] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:29:35,386] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:35] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:29:35,386] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:29:35] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:29:40,758] INFO in main: ------------------starting upload route----------------------
[2025-05-27 20:29:40,758] INFO in main: Received files: ['cube_angle_022.png', 'cube_angle_023.png']
[2025-05-27 20:29:40,769] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 20:29:40,771] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 20:29:40,772] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 20:29:40,775] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 20:29:40,776] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 20:29:40,778] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 20:29:40,795] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:29:40,807] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:29:40,814] INFO in utils: Transformed images shape: torch.Size([2, 3, 224, 224])
[2025-05-27 20:29:40,815] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 20:29:40,823] INFO in utils: Tensor min value: -0.4823529124259949
[2025-05-27 20:29:40,830] INFO in utils: Tensor max value: 0.7176470756530762
[2025-05-27 20:29:40,831] INFO in utils: length: 2
[2025-05-27 20:30:07,814] INFO in main: Processed images shape: torch.Size([1, 2, 3, 224, 224])
[2025-05-27 20:30:07,911] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:30:07.911064 Parameters in Encoder: 7772480.
[2025-05-27 20:30:07,912] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:30:07.912066 Parameters in Decoder: 71583064.
[2025-05-27 20:30:07,914] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:30:07.914065 Parameters in Merger: 8571.
[2025-05-27 20:30:07,920] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:30:07.920182 Parameters in Refiner: 34880352.
[2025-05-27 20:30:24,468] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:30:24] "POST /upload HTTP/1.1" 200 -
[2025-05-27 20:34:38,096] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 20:34:38,096] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "GET / HTTP/1.1" 200 -
[2025-05-27 20:34:38,349] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,582] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,582] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,606] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,619] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,655] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,665] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,665] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,705] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,705] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "GET /static/js/index.js HTTP/1.1" 200 -
[2025-05-27 20:34:38,707] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,810] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "GET /static/js/threejs.js HTTP/1.1" 200 -
[2025-05-27 20:34:38,817] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:34:38,924] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:38] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:34:39,581] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:39] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:34:39,581] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:34:39] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:34:44,664] INFO in main: ------------------starting upload route----------------------
[2025-05-27 20:34:44,664] INFO in main: Received files: ['cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_025.png']
[2025-05-27 20:34:44,664] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 20:34:44,664] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 20:34:44,683] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 20:34:44,685] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 20:34:44,686] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 20:34:44,693] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 20:34:44,703] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:34:44,706] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:34:44,717] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:34:44,730] INFO in utils: Transformed images shape: torch.Size([3, 3, 224, 224])
[2025-05-27 20:34:44,735] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 20:34:44,735] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 20:34:44,735] INFO in utils: Tensor max value: 0.7176470756530762
[2025-05-27 20:34:44,735] INFO in utils: length: 3
[2025-05-27 20:34:46,302] INFO in main: Processed images shape: torch.Size([1, 3, 3, 224, 224])
[2025-05-27 20:34:46,405] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:34:46.405467 Parameters in Encoder: 7772480.
[2025-05-27 20:34:46,406] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:34:46.406466 Parameters in Decoder: 71583064.
[2025-05-27 20:34:46,407] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:34:46.407467 Parameters in Merger: 8571.
[2025-05-27 20:34:46,408] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:34:46.408467 Parameters in Refiner: 34880352.
[2025-05-27 20:35:04,811] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:35:04] "POST /upload HTTP/1.1" 200 -
[2025-05-27 20:48:15,335] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 20:48:15,335] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "GET / HTTP/1.1" 200 -
[2025-05-27 20:48:15,413] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,510] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,529] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,541] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,556] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,541] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,572] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,599] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,616] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,621] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,666] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,700] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "GET /static/js/threejs.js HTTP/1.1" 200 -
[2025-05-27 20:48:15,740] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:15,788] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:15] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:48:16,598] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:16] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:48:16,599] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:16] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:48:20,637] INFO in main: ------------------starting upload route----------------------
[2025-05-27 20:48:20,654] INFO in main: Received files: ['cube_angle_024.png', 'cube_angle_025.png', 'cube_angle_026.png']
[2025-05-27 20:48:20,657] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 20:48:20,664] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 20:48:20,665] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 20:48:20,665] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 20:48:20,666] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 20:48:20,673] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 20:48:20,681] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:48:20,689] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:48:20,697] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:48:20,709] INFO in utils: Transformed images shape: torch.Size([3, 3, 224, 224])
[2025-05-27 20:48:20,714] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 20:48:20,716] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 20:48:20,726] INFO in utils: Tensor max value: 0.7176470756530762
[2025-05-27 20:48:20,727] INFO in utils: length: 3
[2025-05-27 20:48:22,166] INFO in main: Processed images shape: torch.Size([1, 3, 3, 224, 224])
[2025-05-27 20:48:22,248] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:48:22.248907 Parameters in Encoder: 7772480.
[2025-05-27 20:48:22,249] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:48:22.249907 Parameters in Decoder: 71583064.
[2025-05-27 20:48:22,260] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:48:22.259593 Parameters in Merger: 8571.
[2025-05-27 20:48:22,281] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:48:22.281869 Parameters in Refiner: 34880352.
[2025-05-27 20:48:39,901] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:39] "POST /upload HTTP/1.1" 200 -
[2025-05-27 20:48:40,137] ERROR in main: Error saving models: list index out of range
[2025-05-27 20:48:40,139] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:40] "[35m[1mPOST /save-model HTTP/1.1[0m" 500 -
[2025-05-27 20:48:40,262] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:40] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:48:50,204] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 20:48:50,204] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "GET / HTTP/1.1" 200 -
[2025-05-27 20:48:50,717] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,783] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,789] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,792] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,835] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,849] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,869] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,869] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,881] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,896] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,923] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,947] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:50,947] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:50] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:48:51,148] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:51] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:48:51,148] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:51] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:48:51,246] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:48:51] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:51:59,853] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 20:51:59,853] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:51:59] "GET / HTTP/1.1" 200 -
[2025-05-27 20:51:59,939] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:51:59] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,065] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,090] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,164] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,256] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,290] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,299] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,327] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,341] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,351] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,391] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,442] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "GET /static/js/threejs.js HTTP/1.1" 200 -
[2025-05-27 20:52:00,448] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,623] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:52:00,623] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:52:00,674] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:00] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:52:05,854] INFO in main: ------------------starting upload route----------------------
[2025-05-27 20:52:05,870] INFO in main: Received files: ['cube_angle_022.png', 'cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_025.png']
[2025-05-27 20:52:05,891] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 20:52:05,891] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 20:52:05,891] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 20:52:05,891] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 20:52:05,907] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 20:52:05,907] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 20:52:05,907] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:52:05,907] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:52:05,926] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:52:05,928] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 20:52:05,946] INFO in utils: Transformed images shape: torch.Size([4, 3, 224, 224])
[2025-05-27 20:52:05,948] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 20:52:05,961] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 20:52:05,964] INFO in utils: Tensor max value: 0.7176470756530762
[2025-05-27 20:52:05,964] INFO in utils: length: 4
[2025-05-27 20:52:07,426] INFO in main: Processed images shape: torch.Size([1, 4, 3, 224, 224])
[2025-05-27 20:52:07,497] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:52:07.497649 Parameters in Encoder: 7772480.
[2025-05-27 20:52:07,515] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:52:07.514125 Parameters in Decoder: 71583064.
[2025-05-27 20:52:07,526] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:52:07.526124 Parameters in Merger: 8571.
[2025-05-27 20:52:07,528] DEBUG in model_architecture: [DEBUG] 2025-05-27 20:52:07.528126 Parameters in Refiner: 34880352.
[2025-05-27 20:52:28,168] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:28] "POST /upload HTTP/1.1" 200 -
[2025-05-27 20:52:28,400] ERROR in main: Error saving models: list index out of range
[2025-05-27 20:52:28,400] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:28] "[35m[1mPOST /save-model HTTP/1.1[0m" 500 -
[2025-05-27 20:52:28,628] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:28] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:52:39,450] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 20:52:39,454] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "GET / HTTP/1.1" 200 -
[2025-05-27 20:52:39,715] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,732] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,763] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,777] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,796] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,820] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,838] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,851] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,859] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,868] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,901] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,920] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:39,942] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:39] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 20:52:40,045] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:40] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 20:52:40,083] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:40] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 20:52:40,111] INFO in _internal: 127.0.0.1 - - [27/May/2025 20:52:40] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 20:59:06,170] INFO in _internal:  * Detected change in 'E:\\FYP_IMPLEMENTATION\\SwinVox_Web_App\\main.py', reloading
[2025-05-27 20:59:08,323] INFO in _internal:  * Restarting with stat
[2025-05-27 20:59:17,394] INFO in utils: Loading model...
[2025-05-27 20:59:18,741] INFO in utils: Loading model...
[2025-05-27 20:59:23,405] WARNING in _internal:  * Debugger is active!
[2025-05-27 20:59:23,423] INFO in _internal:  * Debugger PIN: 137-194-650
[2025-05-27 20:59:25,573] INFO in _internal:  * Detected change in 'E:\\FYP_IMPLEMENTATION\\SwinVox_Web_App\\main.py', reloading
[2025-05-27 20:59:26,854] INFO in _internal:  * Restarting with stat
[2025-05-27 20:59:35,257] INFO in utils: Loading model...
[2025-05-27 20:59:36,277] INFO in utils: Loading model...
[2025-05-27 21:00:05,107] INFO in utils: Loading model...
[2025-05-27 21:00:07,679] INFO in _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8080
[2025-05-27 21:00:07,692] INFO in _internal: [33mPress CTRL+C to quit[0m
[2025-05-27 21:00:07,696] INFO in _internal:  * Restarting with stat
[2025-05-27 21:00:15,846] INFO in utils: Loading model...
[2025-05-27 21:00:18,347] WARNING in _internal:  * Debugger is active!
[2025-05-27 21:00:18,369] INFO in _internal:  * Debugger PIN: 137-194-650
[2025-05-27 21:00:18,721] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 21:00:18,725] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:18] "GET / HTTP/1.1" 200 -
[2025-05-27 21:00:19,165] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,165] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,165] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,250] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,310] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,341] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 21:00:19,412] INFO in _internal: 127.0.0.1 - - [27/May/2025 21:00:19] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
